21NTJ,AD,2,SRTM_north_tif.tif
21NUA,D,2,SRTM_mid2_tif.tif
21NUB,D,2,SRTM_mid25_tif.tif
21NUC,AD,2,SRTM_north_tif.tif
21NUD,AD,2,SRTM_north_tif.tif
21NUE,AD,2,SRTM_north_tif.tif
21NUF,AD,2,SRTM_north_tif.tif
21NUG,AD,2,SRTM_north_tif.tif
21NUH,AD,2,SRTM_north_tif.tif
21NVA,D,2,SRTM_mid2_tif.tif
21NVB,D,2,SRTM_mid25_tif.tif
21NVC,AD,2,SRTM_north_tif.tif
21NVD,AD,2,SRTM_north_tif.tif
21NVE,AD,2,SRTM_north_tif.tif
21NVF,AD,2,SRTM_north_tif.tif
21NVG,AD,2,SRTM_north_tif.tif
21NWA,D,2,SRTM_mid2_tif.tif
21NWB,D,2,SRTM_mid25_tif.tif
21NWC,AD,2,SRTM_north_tif.tif
21NWD,AD,2,SRTM_north_tif.tif
21NWE,AD,2,SRTM_north_tif.tif
21NWF,AD,2,SRTM_north_tif.tif
21NXA,D,2,SRTM_mid2_tif.tif
21NXB,AD,2,SRTM_mid25_tif.tif
21NXC,AD,2,SRTM_north_tif.tif
21NXD,AD,2,SRTM_north_tif.tif
21NXE,AD,2,SRTM_north_tif.tif
21NXF,AD,2,SRTM_north_tif.tif
21NYA,D,2,SRTM_mid2_tif.tif
21NYB,AD,2,SRTM_mid25_tif.tif
21NYC,AD,2,SRTM_north_tif.tif
21NYD,AD,2,SRTM_north_tif.tif
21NYE,AD,2,SRTM_north_tif.tif
21NYF,AD,2,SRTM_north_tif.tif
21NZA,D,2,SRTM_mid2_tif.tif
21NZB,AD,2,SRTM_mid25_tif.tif
21NZC,AD,2,SRTM_north_tif.tif
21NZD,AD,2,SRTM_north_tif.tif
21NZE,AD,2,SRTM_north_tif.tif
21NZF,AD,2,SRTM_north_tif.tif
22LBL,D,1,SRTM_south_tif.tif
22LBM,D,1,SRTM_south_tif.tif
22LBN,D,1,SRTM_south_tif.tif
22LBP,D,1,SRTM_mid0_tif.tif
22LBQ,D,1,SRTM_mid0_tif.tif
22LBR,D,1,SRTM_mid1_tif.tif
22LCM,D,1,SRTM_south_tif.tif
22LCN,D,1,SRTM_south_tif.tif
22LCP,D,1,SRTM_mid0_tif.tif
22LCQ,D,1,SRTM_mid0_tif.tif
22LCR,D,1,SRTM_mid1_tif.tif
22LDM,D,1,SRTM_south_tif.tif
22LDN,D,1,SRTM_south_tif.tif
22LDP,D,2,SRTM_mid0_tif.tif
22LDQ,D,1,SRTM_mid0_tif.tif
22LDR,D,1,SRTM_mid1_tif.tif
22LEP,D,2,SRTM_mid0_tif.tif
22LEQ,D,1,SRTM_mid0_tif.tif
22LER,D,1,SRTM_mid1_tif.tif
22LFR,D,2,SRTM_mid1_tif.tif
22MBA,D,1,SRTM_mid15_tif.tif
22MBB,D,1,SRTM_mid2_tif.tif
22MBC,D,1,SRTM_mid2_tif.tif
22MBD,D,1,SRTM_mid2_tif.tif
22MBE,D,1,SRTM_mid2_tif.tif
22MBS,D,1,SRTM_mid1_tif.tif
22MBT,D,1,SRTM_mid1_tif.tif
22MBU,D,1,SRTM_mid1_tif.tif
22MBV,D,1,SRTM_mid1_tif.tif
22MCA,D,1,SRTM_mid15_tif.tif
22MCB,D,1,SRTM_mid2_tif.tif
22MCC,D,1,SRTM_mid2_tif.tif
22MCD,D,1,SRTM_mid2_tif.tif
22MCE,D,1,SRTM_mid2_tif.tif
22MCS,D,1,SRTM_mid1_tif.tif
22MCT,D,1,SRTM_mid1_tif.tif
22MCU,D,1,SRTM_mid1_tif.tif
22MCV,D,1,SRTM_mid1_tif.tif
22MDA,D,1,SRTM_mid15_tif.tif
22MDB,D,1,SRTM_mid2_tif.tif
22MDC,D,1,SRTM_mid2_tif.tif
22MDD,D,1,SRTM_mid2_tif.tif
22MDE,D,1,SRTM_mid2_tif.tif
22MDS,D,1,SRTM_mid1_tif.tif
22MDT,D,1,SRTM_mid1_tif.tif
22MDU,D,1,SRTM_mid1_tif.tif
22MDV,D,1,SRTM_mid1_tif.tif
22MEA,D,1,SRTM_mid15_tif.tif
22MEB,D,1,SRTM_mid2_tif.tif
22MEC,D,1,SRTM_mid2_tif.tif
22MED,D,1,SRTM_mid2_tif.tif
22MEE,D,1,SRTM_mid2_tif.tif
22MES,D,1,SRTM_mid1_tif.tif
22MET,D,1,SRTM_mid1_tif.tif
22MEU,D,1,SRTM_mid1_tif.tif
22MEV,D,1,SRTM_mid1_tif.tif
22MFA,D,1,SRTM_mid15_tif.tif
22MFB,D,1,SRTM_mid2_tif.tif
22MFC,D,1,SRTM_mid2_tif.tif
22MFD,D,1,SRTM_mid2_tif.tif
22MFE,D,1,SRTM_mid2_tif.tif
22MFS,D,2,SRTM_mid1_tif.tif
22MFT,D,1,SRTM_mid1_tif.tif
22MFU,D,1,SRTM_mid1_tif.tif
22MFV,D,1,SRTM_mid1_tif.tif
22MGA,D,1,SRTM_mid15_tif.tif
22MGB,D,1,SRTM_mid2_tif.tif
22MGC,D,1,SRTM_mid2_tif.tif
22MGD,D,1,SRTM_mid2_tif.tif
22MGE,D,2,SRTM_mid2_tif.tif
22MGS,D,2,SRTM_mid1_tif.tif
22MGT,D,1,SRTM_mid1_tif.tif
22MGU,D,1,SRTM_mid1_tif.tif
22MGV,D,1,SRTM_mid1_tif.tif
22MHA,D,1,SRTM_mid15_tif.tif
22MHB,D,1,SRTM_mid2_tif.tif
22MHC,D,1,SRTM_mid2_tif.tif
22MHD,D,1,SRTM_mid2_tif.tif
22MHE,D,2,SRTM_mid2_tif.tif
22MHV,D,1,SRTM_mid1_tif.tif
22NBF,D,1,SRTM_mid2_tif.tif
22NBG,AD,2,SRTM_mid25_tif.tif
22NBH,AD,2,SRTM_north_tif.tif
22NBJ,AD,2,SRTM_north_tif.tif
22NBK,AD,2,SRTM_north_tif.tif
22NBL,AD,2,SRTM_north_tif.tif
22NCF,D,1,SRTM_mid2_tif.tif
22NCG,AD,2,SRTM_mid25_tif.tif
22NCH,AD,2,SRTM_north_tif.tif
22NCJ,AD,2,SRTM_north_tif.tif
22NCK,AD,2,SRTM_north_tif.tif
22NDF,D,1,SRTM_mid2_tif.tif
22NDG,AD,2,SRTM_mid25_tif.tif
22NDH,AD,2,SRTM_north_tif.tif
22NDJ,AD,2,SRTM_north_tif.tif
22NEF,D,1,SRTM_mid2_tif.tif
22NEG,AD,2,SRTM_mid25_tif.tif
22NEH,AD,2,SRTM_north_tif.tif
22NEJ,AD,2,SRTM_north_tif.tif
23MKQ,D,2,SRTM_mid1_tif.tif
23MKR,D,1,SRTM_mid15_tif.tif
23MKS,D,1,SRTM_mid2_tif.tif
23MKT,D,1,SRTM_mid2_tif.tif
23MKU,D,1,SRTM_mid2_tif.tif
23MKV,D,2,SRTM_mid2_tif.tif
23MLS,D,1,SRTM_mid2_tif.tif
23MLT,D,1,SRTM_mid2_tif.tif
23MLU,D,1,SRTM_mid2_tif.tif
23MMS,D,1,SRTM_mid2_tif.tif
23MMT,D,1,SRTM_mid2_tif.tif
