MultiPolygon(((-68.1009169169999 1.80959441900006,-67.1139889949999 1.80883222900007,-67.114732864 0.815984188000073,-68.1012717259999 0.816327934000071,-68.1009169169999 1.80959441900006))),19NFB
MultiPolygon(((-68.100360025 2.71383741200003,-67.112821453 2.71269390300006,-67.1140786409999 1.71985605800006,-68.1009596759999 1.72058073500006,-68.100360025 2.71383741200003))),19NFC
MultiPolygon(((-68.099578987 3.61860943500005,-67.1111839819999 3.61708383800004,-67.112956347 2.62426141100002,-68.100424366 2.62536759100004,-68.099578987 3.61860943500005))),19NFD
MultiPolygon(((-68.098573103 4.52336316600002,-67.109075119 4.52145475400005,-67.11136485 3.52865295100003,-68.099665257 3.53014115800005,-68.098573103 4.52336316600002))),19NFE
MultiPolygon(((-68.097341934 5.42755134200007,-67.106493945 5.42525943700002,-67.1093035649999 4.43248342700002,-68.098682067 4.43435414,-68.097341934 5.42755134200007))),19NFF
MultiPolygon(((-68.095882471 6.33225490800004,-67.1034341559999 6.32957818400007,-67.106767464 5.33683314600006,-68.0974723969999 5.33908748500005,-68.095882471 6.33225490800004))),19NFG
MultiPolygon(((-67.203084018 0.904463645000021,-66.217022774 0.903837297000052,-66.217363705 -0.088377692999927,-67.203304353 -0.088438932999964,-67.203084018 0.904463645000021))),19NGA
MultiPolygon(((-67.202416361 1.80892254600008,-66.2159896869999 1.80766955300004,-66.217086805 0.815459826000051,-67.203125399 0.816024921000064,-67.202416361 1.80892254600008))),19NGB
MultiPolygon(((-67.201303486 2.71282940600003,-66.214267704 2.71094955200005,-66.216121903 1.71875060800005,-67.202501809 1.71994193,-67.201303486 2.71282940600003))),19NGC
MultiPolygon(((-67.1997426849999 3.61726461600006,-66.2118526369999 3.61475663500005,-66.214466655 2.62257400200002,-67.201432063 2.62439249,-67.1997426849999 3.61726461600006))),19NGD
MultiPolygon(((-67.197732565 4.52168089500003,-66.208742335 4.51854359500004,-66.2121193959999 3.52638278400002,-67.199915085 3.52882929900005,-67.197732565 4.52168089500003))),19NGE
MultiPolygon(((-67.1952722469999 5.42553102,-66.204935446 5.42176328800002,-66.209079263 4.42962977500002,-67.197950315 4.43270510100007,-67.1952722469999 5.42553102))),19NGF
MultiPolygon(((-67.1923557229999 6.32989536700006,-66.20042268 6.32549502700004,-66.20533885 5.33339430100006,-67.19553296 5.33710027800004,-67.1923557229999 6.32989536700006))),19NGG
MultiPolygon(((-67.188980697 7.23422674400007,-66.1952004949999 7.22919168800007,-66.2008951349999 6.23712920300005,-67.1926610639999 6.24146759900003,-67.188980697 7.23422674400007))),19NGH
MultiPolygon(((-67.185145386 8.13797806700006,-66.1892661429999 8.13230625900007,-66.195745895 7.14028741300007,-67.189333182 7.14525992200004,-67.185145386 8.13797806700006))),19NGJ
MultiPolygon(((-66.304822918 0.903903999000022,-65.319505846 0.903032930000052,-65.319956196 -0.088299047999953,-66.3051531249999 -0.088384214999962,-66.304822918 0.903903999000022))),19NHA
MultiPolygon(((-66.303822326 1.80780299,-65.3181411959999 1.80606044100006,-65.3195904259999 0.814734121000072,-66.304884935 0.815520005000053,-66.303822326 1.80780299))),19NHB
MultiPolygon(((-66.302154506 2.71114974600005,-65.315866558 2.70853541800005,-65.318315846 1.71722069500004,-66.303950384 1.71887747700004,-66.302154506 2.71114974600005))),19NHC
MultiPolygon(((-66.299815403 3.61502372100006,-65.312676406 3.61153585500006,-65.316129361 2.62023867500005,-66.3023472 2.62276766100007,-66.299815403 3.61502372100006))),19NHD
MultiPolygon(((-66.2968029309999 4.5188777,-65.308567906 4.51451464400003,-65.3130287769999 3.52324093900006,-66.300073771 3.52664332400008,-66.2968029309999 4.5188777))),19NHE
MultiPolygon(((-66.293115782 5.42216452900004,-65.303539284 5.41692474,-65.309012964 4.42568041,-66.2971292619999 4.42995727900006,-66.293115782 5.42216452900004))),19NHF
MultiPolygon(((-66.288744955 6.32596363600004,-65.297578281 6.31984409200004,-65.304072149 5.32863505800003,-66.293506497 5.33378896600004,-66.288744955 6.32596363600004))),19NHG
MultiPolygon(((-66.2836870199999 7.22972789100004,-65.290680235 7.22272566900006,-65.298202354 6.23155781700007,-66.28920255 6.23759121600006,-66.2836870199999 7.22972789100004))),19NHH
MultiPolygon(((-66.277939314 8.13291027100007,-65.2828415349999 8.12502254500004,-65.291400658 7.13390171200007,-66.2842152659999 7.14081695500005,-66.277939314 8.13291027100007))),19NHJ
MultiPolygon(((-65.820120672 -17.1647414459999,-64.788497304 -17.1765228,-64.798333629 -18.168509656,-65.835615592 -18.15600312,-65.820120672 -17.1647414459999))),20KKF
MultiPolygon(((-65.8068838459999 -16.2622184479999,-64.780094562 -16.2733460489999,-64.789352698 -17.265426428,-65.821468163 -17.253580394,-65.8068838459999 -16.2622184479999))),20KKG
MultiPolygon(((-64.880416178 -17.175687067,-63.848200267 -17.182666995,-63.8528675439999 -18.1750320849999,-64.890757322 -18.167622477,-64.880416178 -17.175687067))),20KLF
MultiPolygon(((-64.8715821819999 -16.2725566939999,-63.8442132489999 -16.2791492709999,-63.848606145 -17.2716043579999,-64.881315472 -17.264586106,-64.8715821819999 -16.2725566939999))),20KLG
MultiPolygon(((-63.940722565 -17.1822568009999,-62.908217725 -17.1844291219999,-62.9077126129999 -18.1769026929999,-63.945898776 -18.174596639,-63.940722565 -17.1822568009999))),20KMF
MultiPolygon(((-63.9363007869999 -16.2787618409999,-62.908649215 -16.2808136039999,-62.9081737989999 -17.2733761599999,-63.941172701 -17.271191911,-63.9363007869999 -16.2787618409999))),20KMG
MultiPolygon(((-65.794449872 -15.3590669929999,-64.7722015749999 -15.369546182,-64.7808938009999 -16.361715719,-65.808142894 -16.3505244139999,-65.794449872 -15.3590669929999))),20LKH
MultiPolygon(((-65.7828102029999 -14.4558332739999,-64.764812897 -14.4656694,-64.7729509439999 -15.457923594,-65.795630374 -15.447381245,-65.7828102029999 -14.4558332739999))),20LKJ
MultiPolygon(((-65.77195561 -13.553063731,-64.7579226519999 -13.5622621539999,-64.765517715 -14.554596385,-65.7839205349999 -14.544697221,-65.77195561 -13.553063731))),20LKK
MultiPolygon(((-65.761858732 -12.6496791989999,-64.751513454 -12.65824415,-64.758575252 -13.6506538269999,-65.7729836939999 -13.6413932209999,-65.761858732 -12.6496791989999))),20LKL
MultiPolygon(((-65.7525131049999 -11.7462261769999,-64.745581186 -11.754161922,-64.75211898 -12.7466423349999,-65.7628126669999 -12.7380156359999,-65.7525131049999 -11.7462261769999))),20LKM
MultiPolygon(((-65.743911547 -10.8432513729999,-64.740121275 -10.850562209,-64.746143874 -11.8431085509999,-65.753399561 -11.8351110839999,-65.743911547 -10.8432513729999))),20LKN
MultiPolygon(((-65.736032655 -9.93967551599997,-64.7351201239999 -9.94636465799994,-64.740634987 -10.938972141,-65.7447208519999 -10.9316003279999,-65.736032655 -9.93967551599997))),20LKP
MultiPolygon(((-65.728871742 -9.03604536299997,-64.7305747469999 -9.04211607599996,-64.7355889369999 -10.0347798189999,-65.736771232 -10.028030037,-65.728871742 -9.03604536299997))),20LKQ
MultiPolygon(((-65.7224233709999 -8.13290784,-64.726481682 -8.13836344,-64.7310018759999 -9.13107848199996,-65.729544655 -9.12494706299998,-65.7224233709999 -8.13290784))),20LKR
MultiPolygon(((-64.863284097 -15.3688028249999,-63.840468129 -15.375011221,-63.844592478 -16.3675521649999,-64.872422441 -16.360921844,-64.863284097 -15.3688028249999))),20LLH
MultiPolygon(((-64.8555161959999 -14.4649716609999,-63.8369623199999 -14.47079905,-63.8408236939999 -15.4634215739999,-64.8640719269999 -15.457175756,-64.8555161959999 -14.4649716609999))),20LLJ
MultiPolygon(((-64.848272303 -13.5616096529999,-63.833693029 -13.5670592139999,-63.837296744 -14.5597589129999,-64.856257188 -14.553894175,-64.848272303 -13.5616096529999))),20LLK
MultiPolygon(((-64.841534144 -12.657636587,-63.830652002 -12.6627108329999,-63.834002675 -13.6554833189999,-64.8489584 -13.649996915,-64.841534144 -12.657636587))),20LLL
MultiPolygon(((-64.8352973889999 -11.753598993,-63.827837283 -11.7583004539999,-63.830939311 -12.751141221,-64.84217075 -12.746030391,-64.8352973889999 -11.753598993))),20LLM
MultiPolygon(((-64.8295572329999 -10.8500436099999,-63.8252466979999 -10.854374837,-63.828104265 -11.847279273,-64.835888959 -11.842541244,-64.8295572329999 -10.8500436099999))),20LLN
MultiPolygon(((-64.82429938 -9.94589016,-63.822873793 -9.94985305899996,-63.82549044 -10.9428165689999,-64.830097312 -10.938449216,-64.82429938 -9.94589016))),20LLP
MultiPolygon(((-64.819520693 -9.04168544699996,-63.820717148 -9.04528195699993,-63.823096231 -10.0382998449999,-64.824792256 -10.0343010189999,-64.819520693 -9.04168544699996))),20LLQ
MultiPolygon(((-64.815217533 -8.13797644499994,-63.818775119 -8.14120853299994,-63.820919808 -9.13427602199994,-64.819969746 -9.13064354699998,-64.815217533 -8.13797644499994))),20LLR
MultiPolygon(((-63.9321472839999 -15.3746463689999,-62.909054525 -15.376578562,-62.9086081729999 -16.369226028,-63.93672137 -16.3671625179999,-63.9321472839999 -15.3746463689999))),20LMH
MultiPolygon(((-63.9282591859999 -14.47045659,-62.909433936 -14.472270201,-62.909016045 -15.4649983629999,-63.932541622 -15.463054523,-63.9282591859999 -14.47045659))),20LMJ
MultiPolygon(((-63.924633394 -13.566738959,-62.909787749 -13.568434979,-62.9093977429999 -14.561239493,-63.9286300759999 -14.5594142579999,-63.924633394 -13.566738959))),20LMK
MultiPolygon(((-63.921260757 -12.662412634,-62.910116858 -12.6639918449999,-62.9097542379999 -13.6568683839999,-63.924976805 -13.655160898,-63.921260757 -12.662412634))),20LML
MultiPolygon(((-63.918139104 -11.758024163,-62.910421475 -11.7594873529999,-62.910085764 -12.7524314679999,-63.921579395 -12.750840872,-63.918139104 -11.758024163))),20LMM
MultiPolygon(((-63.915266026 -10.8541203029999,-62.9107018349999 -10.8554682669999,-62.9103925809999 -11.8484754039999,-63.918435199 -11.847000833,-63.915266026 -10.8541203029999))),20LMN
MultiPolygon(((-63.912634364 -9.94962017199998,-62.910958637 -9.95085350299996,-62.910675456 -10.94391912,-63.9155363469999 -10.942559913,-63.912634364 -9.94962017199998))),20LMP
MultiPolygon(((-63.910242543 -9.04507060199995,-62.911192034 -9.04618990399996,-62.9109345639999 -10.039309359,-63.912881058 -10.0380648459999,-63.910242543 -9.04507060199995))),20LMQ
MultiPolygon(((-63.908088741 -8.14101859299996,-62.9114022049999 -8.14202447899993,-62.911170102 -9.13519304799996,-63.910467302 -9.13406255199993,-63.908088741 -8.14101859299996))),20LMR
MultiPolygon(((-63.0001863639999 -15.376597132,-61.977107788 -15.3742480729999,-61.9720885949999 -16.3667371519999,-63.0001872779999 -16.36924586,-63.0001863639999 -15.376597132))),20LNH
MultiPolygon(((-63.000185586 -14.472287631,-61.981374242 -14.4700827369999,-61.976675077 -15.462653825,-63.000186443 -15.465017044,-63.000185586 -14.472287631))),20LNJ
MultiPolygon(((-63.000184861 -13.5684512779999,-61.985352865 -13.5663893459999,-61.980967259 -14.559038008,-63.0001856599999 -14.5612570349999,-63.000184861 -13.5684512779999))),20LNK
MultiPolygon(((-63.0001841869999 -12.664007022,-61.9890537 -12.662087099,-61.984976036 -13.6548089209999,-63.0001849299999 -13.656884794,-63.0001841869999 -12.664007022))),20LNL
MultiPolygon(((-63.000183563 -11.7595014149999,-61.9924791289999 -11.7577225439999,-61.988704054 -12.7505129899999,-63.000184251 -12.7524467549999,-63.000183563 -11.7595014149999))),20LNM
MultiPolygon(((-63.0001829879999 -10.855481222,-61.995631794 -10.853842437,-61.99215422 -11.846696868,-63.000183622 -11.848489576,-63.0001829879999 -10.855481222))),20LNN
MultiPolygon(((-63.0001824619999 -9.95086535599995,-61.9985195519999 -9.94936593599994,-61.995335167 -10.9422797289999,-63.0001830419999 -10.943932183,-63.0001824619999 -9.95086535599995))),20LNP
MultiPolygon(((-63.0001819839999 -9.04620066099994,-62.001144129 -9.04483987099997,-61.998248852 -10.0378083049999,-63.0001825109999 -10.039321319,-63.0001819839999 -9.04620066099994))),20LNQ
MultiPolygon(((-63.0001815529999 -8.14203414599996,-62.003507526 -8.14081124199993,-62.000897498 -9.13382951399996,-63.000182029 -9.13520391199995,-63.0001815529999 -8.14203414599996))),20LNR
MultiPolygon(((-62.06822539 -15.3746479289999,-61.045452204 -15.368020638,-61.0358669459999 -16.360086501,-62.0636531329999 -16.3671641829999,-62.06822539 -15.3746479289999))),20LPH
MultiPolygon(((-62.072111935 -14.4704580539999,-61.053600003 -14.4642374749999,-61.0446258439999 -15.456388854,-62.0678312109999 -15.4630560919999,-62.072111935 -14.4704580539999))),20LPJ
MultiPolygon(((-62.075736278 -13.566740328,-61.061198174 -13.560923068,-61.052822772 -14.553155283,-62.0717411919999 -14.5594157309999,-62.075736278 -13.566740328))),20LPK
MultiPolygon(((-62.0791075669999 -12.662413909,-61.068265883 -12.656997286,-61.060478522 -13.649305688,-62.075393003 -13.6551622759999,-62.0791075669999 -12.662413909))),20LPL
MultiPolygon(((-62.0822279719999 -11.758025344,-61.0748076689999 -11.7530066579999,-61.067598141 -12.745386481,-62.078789055 -12.7508421549999,-62.0822279719999 -11.758025344))),20LPM
MultiPolygon(((-62.085099902 -10.854121391,-61.080828574 -10.84949792,-61.0741871669999 -11.8419443019999,-62.0819319949999 -11.847002023,-62.085099902 -10.854121391))),20LPN
MultiPolygon(((-62.087730512 -9.94962116699998,-61.086343588 -9.94539087499993,-61.080262079 -10.9378989749999,-62.0848296889999 -10.94256101,-62.087730512 -9.94962116699998))),20LPP
MultiPolygon(((-62.0901213769999 -9.04507150499995,-61.091356005 -9.04123232299997,-61.085826606 -10.033797208,-62.087483917 -10.0380658509999,-62.0901213769999 -9.04507150499995))),20LPQ
MultiPolygon(((-62.092274318 -8.14101940499995,-61.095869637 -8.13756923399995,-61.090884988 -9.13018589099994,-62.089896707 -9.13406346499994,-62.092274318 -8.14101940499995))),20LPR
MultiPolygon(((-61.1448547689999 -14.4649745859999,-60.126926869 -14.454748676,-60.113692246 -15.4462187789999,-61.136300746 -15.457178891,-61.1448547689999 -14.4649745859999))),20LQJ
MultiPolygon(((-61.152097215 -13.561612388,-60.138132384 -13.5520494479999,-60.1257806419999 -14.543605672,-61.1441139249999 -14.553897118,-61.152097215 -13.561612388))),20LQK
MultiPolygon(((-61.1588340289999 -12.657639134,-60.148555701 -12.6487347639999,-60.137071063 -13.640372081,-61.151411256 -13.649999669,-61.1588340289999 -12.657639134))),20LQL
MultiPolygon(((-61.1650695389999 -11.753601353,-60.158203488 -11.7453511209999,-60.147570924 -12.737064393,-61.15819755 -12.746032956,-61.1650695389999 -11.753601353))),20LQM
MultiPolygon(((-61.170808549 -10.850045784,-60.167083159 -10.842445222,-60.1572883709999 -11.834229222,-61.164478088 -11.8425436219999,-61.170808549 -10.850045784))),20LQN
MultiPolygon(((-61.176065352 -9.94589214899997,-60.1752168039999 -9.93893791599993,-60.166247686 -10.9307874539999,-61.1702685779999 -10.9384514079999,-61.176065352 -9.94589214899997))),20LQP
MultiPolygon(((-61.1808430849999 -9.04168725199997,-60.182609262 -9.03537595499995,-60.1744543459999 -10.027285751,-61.1755725739999 -10.034303026,-61.1808430849999 -9.04168725199997))),20LQQ
MultiPolygon(((-61.185145386 -8.13797806699995,-60.1892661429999 -8.13230625899996,-60.18191459 -9.12427096199997,-61.1803941219999 -9.13064537,-61.185145386 -8.13797806699995))),20LQR
MultiPolygon(((-60.2478535769999 -11.7462297129999,-59.2418117789999 -11.73475639,-59.227767913 -12.725547268,-60.237555383 -12.7380194799999,-60.2478535769999 -11.7462297129999))),20LRM
MultiPolygon(((-60.256453993 -10.843254631,-59.2535405089999 -10.832684732,-59.240603052 -11.823552094,-60.246967238 -11.8351146479999,-60.256453993 -10.843254631))),20LRN
MultiPolygon(((-60.264331837 -9.93967849699993,-59.264283969 -9.93000738899997,-59.2524369669999 -10.92094556,-60.255644795 -10.9316036129999,-60.264331837 -9.93967849699993))),20LRP
MultiPolygon(((-60.2714918 -9.03604806799996,-59.274048517 -9.02727104199994,-59.263276859 -10.018274268,-60.263593359 -10.0280330439999,-60.2714918 -9.03604806799996))),20LRQ
MultiPolygon(((-60.277939314 -8.13291027099996,-59.2828415349999 -8.12502254499998,-59.273130935 -9.11608500599993,-60.270818976 -9.12494979499996,-60.277939314 -8.13291027099996))),20LRR
MultiPolygon(((-65.700542771 -3.61448043499996,-64.712593296 -3.61689244799993,-64.71471539 -4.60978871799995,-65.7038860759999 -4.60671211599993,-65.700542771 -3.61448043499996))),20MKA
MultiPolygon(((-65.698204962 -2.7111489399999,-64.711109424 -2.71295713199993,-64.712762416 -3.70587433399993,-65.700809216 -3.70340282499996,-65.698204962 -2.7111489399999))),20MKB
MultiPolygon(((-65.69653612 -1.80726022499994,-64.710050166 -1.80846509099996,-64.711235817 -2.80139808199993,-65.698404092 -2.79953085499994,-65.69653612 -1.80726022499994))),20MKC
MultiPolygon(((-65.6955357959999 -0.903361497999924,-64.7094152349999 -0.90396360799997,-64.710135007 -1.89690721599993,-65.696669786 -1.89564338699995,-65.6955357959999 -0.903361497999924))),20MKD
MultiPolygon(((-65.6952027569999 0.0,-64.709203847 0.0,-64.7094589069999 -0.992949042999953,-65.6956046 -0.99228765099997,-65.6952027569999 0.0))),20MKE
MultiPolygon(((-65.71667166 -7.22918359399995,-64.72283084 -7.23402634599995,-64.726862457 -8.22678774199994,-65.723023261 -8.22127208099994,-65.71667166 -7.22918359399995))),20MKS
MultiPolygon(((-65.7116134669999 -6.32541959,-64.7196202179999 -6.32965182199996,-64.7231683329999 -7.32245455399993,-65.7172033649999 -7.31755198499997,-65.7116134669999 -6.32541959))),20MKT
MultiPolygon(((-65.7072448879999 -5.42216291499994,-64.716847333 -5.42578701899993,-64.7199166739999 -6.41862601099996,-65.71208052 -6.41433381099995,-65.7072448879999 -5.42216291499994))),20MKU
MultiPolygon(((-65.703555238 -4.51833415799996,-64.714505397 -4.52135149799994,-64.717099503 -5.51422168799996,-65.707642172 -5.51053816599995,-65.703555238 -4.51833415799996))),20MKV
MultiPolygon(((-64.8006162469999 -3.61672135199996,-63.812185569 -3.61815030099996,-63.813192423 -4.61139315399993,-64.802847271 -4.6095704799999,-64.8006162469999 -3.61672135199996))),20MLA
MultiPolygon(((-64.7990562059999 -2.71282886799997,-63.8114815279999 -2.71390009499993,-63.81226581 -3.70716321499998,-64.8007940489999 -3.70569901799996,-64.7990562059999 -2.71282886799997))),20MLB
MultiPolygon(((-64.797942575 -1.80837962399994,-63.810978951 -1.80909342199993,-63.811541497 -2.80237183099996,-64.7991890869999 -2.8012656299999,-64.797942575 -1.80837962399994))),20MLC
MultiPolygon(((-64.797275051 -0.903920896999978,-63.810677701 -0.904277604999947,-63.811019205 -1.89756629699997,-64.798031771 -1.89681756699997,-64.797275051 -0.903920896999978))),20MLD
MultiPolygon(((-64.7970528119999 0.0,-63.8105774059999 0.0,-63.810698421 -0.993293954999956,-64.7973209639999 -0.992902126999979,-64.7970528119999 0.0))),20MLE
MultiPolygon(((-64.811379292 -7.23368282399997,-63.8170429159999 -7.23655183299996,-63.818955784 -8.22966415699995,-64.8156178529999 -8.22639648599994,-64.811379292 -7.23368282399997))),20MLS
MultiPolygon(((-64.8080038689999 -6.32935160799997,-63.815519587 -6.3318589199999,-63.817203045 -7.32501123599997,-64.811734109 -7.32210678799993,-64.8080038689999 -6.32935160799997))),20MLT
MultiPolygon(((-64.805088649 -5.42552994299996,-63.814203952 -5.42767697699998,-63.815660244 -6.42086438299998,-64.808315541 -6.41832154299993,-64.805088649 -5.42552994299996))),20MLU
MultiPolygon(((-64.802626499 -4.52113746299995,-63.8130927889999 -4.52292502899996,-63.8143235969999 -5.51614263199997,-64.805353763 -5.51396039599996,-64.802626499 -4.52113746299995))),20MLV
MultiPolygon(((-63.900780616 -3.61806632699995,-62.91211534 -3.61851104099998,-62.912006376 -4.6118532899999,-63.9018972649999 -4.61128604099997,-63.900780616 -3.61806632699995))),20MMA
MultiPolygon(((-63.899999801 -2.71383714299998,-62.9121915329999 -2.71417052699996,-62.9121066559999 -3.70753285299998,-63.9008696069999 -3.70707716899994,-63.899999801 -2.71383714299998))),20MMB
MultiPolygon(((-63.899442419 -1.80905147399994,-62.9122459229999 -1.8092736199999,-62.912185043 -2.80265109199996,-63.900066309 -2.80230682299998,-63.899442419 -1.80905147399994))),20MMC
MultiPolygon(((-63.8991083179999 -0.90425664299994,-62.912278524 -0.904367655999977,-62.912241566 -1.89775531399994,-63.8994870619999 -1.89752229599998,-63.8991083179999 -0.90425664299994))),20MMD
MultiPolygon(((-63.898997086 0.0,-62.912289379 0.0,-62.9122762819999 -0.993392871999959,-63.899131298 -0.993270928999948,-63.898997086 0.0))),20MME
MultiPolygon(((-63.906167645 -7.23638323099993,-62.911589668 -7.23727611899994,-62.911382653 -8.23048908599998,-63.908289108 -8.22947212599996,-63.906167645 -7.23638323099993))),20MMS
MultiPolygon(((-63.904478201 -6.33171157299995,-62.911754526 -6.33249189399993,-62.911572338 -7.32574446799993,-63.9063452359999 -7.32484055099997,-63.904478201 -6.33171157299995))),20MMT
MultiPolygon(((-63.9030190989999 -5.42755080299997,-62.911896907 -5.42821899799998,-62.911739304 -6.42150632599993,-63.904634197 -6.42071494899994,-63.9030190989999 -5.42755080299997))),20MMU
MultiPolygon(((-63.901786767 -4.52281998,-62.912017159 -4.52337630199997,-62.911883958 -5.5166935399999,-63.903151792 -5.51601438899996,-63.901786767 -4.52281998))),20MMV
MultiPolygon(((-63.0001800919999 -3.61851531499997,-62.011526836 -3.61797465399997,-62.01030152 -4.6111691099999,-63.000180315 -4.61185874099993,-63.0001800919999 -3.61851531499997))),20MNA
MultiPolygon(((-63.0001799359999 -2.71417373099996,-62.012383636 -2.71376841899996,-62.0114291849999 -3.70698323499994,-63.000180109 -3.70753723199994,-63.0001799359999 -2.71417373099996))),20MNB
MultiPolygon(((-63.000179824 -1.80927575499993,-62.01299526 -1.80900568099997,-62.012310656 -2.80223585599992,-63.000179949 -2.80265440099993,-63.000179824 -1.80927575499993))),20MNC
MultiPolygon(((-63.000179757 -0.904368722999948,-62.0133618739999 -0.904233757999975,-62.012946272 -1.89747426299994,-63.0001798329999 -1.89775755399995,-63.000179757 -0.904368722999948))),20MND
MultiPolygon(((-63.000179735 0.0,-62.0134839309999 0.0,-62.013336658 -0.993245791999925,-63.000179762 -0.993394043999956,-63.000179735 0.0))),20MNE
MultiPolygon(((-63.000181169 -7.2372847,-62.005615571 -7.23619917199994,-62.00328766 -8.22926249199998,-63.000181593 -8.23049886,-63.000181169 -7.2372847))),20MNS
MultiPolygon(((-63.000180831 -6.33249939399997,-62.007469422 -6.33155071899995,-62.005420698 -7.32465421899997,-63.0001812039999 -7.32575315499997,-63.000180831 -6.33249939399997))),20MNT
MultiPolygon(((-63.000180539 -5.4282254199999,-62.009070516 -5.42741306199997,-62.007298245 -6.42055181599994,-63.000180862 -6.42151393199993,-63.000180539 -5.4282254199999))),20MNU
MultiPolygon(((-63.000180293 -4.52338164799994,-62.010422772 -4.5227053,-62.00892491 -5.51587439,-63.000180566 -5.51670006699993,-63.000180293 -4.52338164799994))),20MNV
MultiPolygon(((-62.0995795219999 -3.61806668599996,-61.1111851049999 -3.61654131799997,-61.1088449549999 -4.60934084,-62.098463319 -4.61128649899996,-62.0995795219999 -3.61806668599996))),20MPA
MultiPolygon(((-62.100360025 -2.71383741199998,-61.112821453 -2.71269390299994,-61.1109986069999 -3.70551454299994,-62.099490567 -3.70707753699998,-62.100360025 -2.71383741199998))),20MPB
MultiPolygon(((-62.100917184 -1.80905165299993,-61.1139895549999 -1.80828969199996,-61.112682072 -2.80112625899994,-62.100293544 -2.80230710099994,-62.100917184 -1.80905165299993))),20MPC
MultiPolygon(((-62.101251152 -0.904256731999965,-61.11468973 -0.903875955999979,-61.113895997 -1.89672323399998,-62.100872559 -1.89752248399998,-62.101251152 -0.904256731999965))),20MPD
MultiPolygon(((-62.10136234 0.0,-61.11492284 0.0,-61.1146415709999 -0.992852760999938,-62.101228181 -0.993271026999935,-62.10136234 0.0))),20MPE
MultiPolygon(((-62.0941946459999 -7.23638395099994,-61.099895612 -7.23332135699997,-61.095449736 -8.22598479199996,-62.092074031 -8.22947294699998,-62.0941946459999 -7.23638395099994))),20MPS
MultiPolygon(((-62.0958834149999 -6.33171220299994,-61.103436135 -6.32903571099996,-61.099523441 -7.32174085699995,-62.094017126 -7.3248412799999,-62.0958834149999 -6.33171220299994))),20MPT
MultiPolygon(((-62.097341934 -5.42755134199996,-61.106493945 -5.42525943699997,-61.103109218 -6.41800117,-62.095727481 -6.42071558699996,-62.097341934 -5.42755134199996))),20MPU
MultiPolygon(((-62.098573774 -4.52282042899998,-61.109076526 -4.52091224699996,-61.106215864 -5.51368545599996,-62.097209294 -5.51601493699997,-62.098573774 -4.52282042899998))),20MPV
MultiPolygon(((-61.199743756 -3.61672206899993,-60.211854294 -3.61421446499998,-60.208402873 -4.60637286199994,-61.197513178 -4.60957139399994,-61.199743756 -3.61672206899993))),20MQA
MultiPolygon(((-61.201303486 -2.71282940599997,-60.214267704 -2.71094955199993,-60.211579233 -3.70313029399995,-61.1995659899999 -3.70569975299998,-61.201303486 -2.71282940599997))),20MQB
MultiPolygon(((-61.2024168949999 -1.80837998199996,-60.215990513 -1.80712736499993,-60.214062134 -2.79932495699995,-61.201170631 -2.80126618499997,-61.2024168949999 -1.80837998199996))),20MQC
MultiPolygon(((-61.2030842849999 -0.90392107699995,-60.2170231869999 -0.903295103999938,-60.2158525259999 -1.89550402499998,-61.2023277169999 -1.89681794299997,-61.2030842849999 -0.90392107699995))),20MQD
MultiPolygon(((-61.20330648 0.0,-60.217366996 0.0,-60.216952158 -0.992214719999936,-61.2030383809999 -0.992902323999942,-61.20330648 0.0))),20MQE
MultiPolygon(((-61.18898286 -7.23368426399998,-60.195203841 -7.22864959,-60.1886468549999 -8.22066387699994,-61.184745146 -8.22639812599994,-61.18898286 -7.23368426399998))),20MQS
MultiPolygon(((-61.19235761 -6.32935286599997,-60.200425599 -6.32495290599996,-60.194654944 -7.31701138499994,-61.188628114 -7.32210824599997,-61.19235761 -6.32935286599997))),20MQT
MultiPolygon(((-61.1952722469999 -5.4255310199999,-60.204935446 -5.42176328799997,-60.1999434429999 -6.41386051499995,-61.192046 -6.41832282,-61.1952722469999 -5.4255310199999))),20MQU
MultiPolygon(((-61.1977339059999 -4.52113836099994,-60.20874441 -4.51800143899993,-60.204525314 -5.51013198699997,-61.195007187 -5.51396149199996,-61.1977339059999 -4.52113836099994))),20MQV
MultiPolygon(((-60.2998170079999 -3.61448151,-59.312678595 -3.61099416899998,-59.308119501 -4.60226527699996,-60.296474147 -4.60671348699998,-60.2998170079999 -3.61448151))),20MRA
MultiPolygon(((-60.302154506 -2.71114974599993,-59.315866558 -2.70853541799994,-59.312315256 -3.69983056399997,-60.2995505979999 -3.70340392599996,-60.302154506 -2.71114974599993))),20MRB
MultiPolygon(((-60.3038231259999 -1.80726076199994,-59.3181422869999 -1.80551873599995,-59.3155950129999 -2.79683200499994,-60.301955403 -2.79953168699996,-60.3038231259999 -1.80726076199994))),20MRC
MultiPolygon(((-60.3048233179999 -0.903361766999978,-59.3195063909999 -0.902491219999945,-59.3179600139999 -1.89381667299995,-60.303689479 -1.89564395,-60.3048233179999 -0.903361766999978))),20MRD
MultiPolygon(((-60.3051563129999 0.0,-59.319960543 0.0,-59.319412566 -0.991331687999946,-60.304754523 -0.992287945999976,-60.3051563129999 0.0))),20MRE
